,pred_type,ID,ds,numbox,weight,bulk
7832,zhongzhuang,397,2016-08-24,20,114.0,0.693
7833,zhongzhuang,397,2016-08-28,2,2.0,0.0264
7834,zhongzhuang,397,2016-09-05,74,1028.0,4.9782
7835,zhongzhuang,397,2016-09-06,2,10.0,0.049
7836,zhongzhuang,397,2016-09-07,96,1871.0,10.7344
7837,zhongzhuang,397,2016-09-08,32,570.0,2.232
7838,zhongzhuang,397,2016-09-09,216,4402.0,16.897
7839,zhongzhuang,397,2016-09-10,78,1622.0,9.21
7840,zhongzhuang,397,2016-09-13,2,9.0,0.1
7841,zhongzhuang,397,2016-09-15,2,5.0,0.043
7842,zhongzhuang,397,2016-09-16,4,4.0,0.0488
7843,zhongzhuang,397,2016-09-17,8,12.64,0.1204
7844,zhongzhuang,397,2016-09-19,2,2.0,0.007
7845,zhongzhuang,397,2016-09-22,4,64.0,0.3292
7846,zhongzhuang,397,2016-09-24,2,6.0,0.0548
7847,zhongzhuang,397,2016-09-26,4,9.0,0.04
7848,zhongzhuang,397,2016-09-28,8,17.0,0.121
7849,zhongzhuang,397,2016-10-05,4,50.8,0.4952
7850,zhongzhuang,397,2016-10-06,6,22.5,0.2004
7851,zhongzhuang,397,2016-10-07,6,6.0,0.0696
7852,zhongzhuang,397,2016-10-10,2,26.0,0.0372
7853,zhongzhuang,397,2016-10-13,18,125.0,0.4612
7854,zhongzhuang,397,2016-10-14,4,12.0,0.212
7855,zhongzhuang,397,2016-10-17,6,80.0,0.4294
7856,zhongzhuang,397,2016-10-18,14,66.0,0.4796
7857,zhongzhuang,397,2016-10-19,4,4.0,0.038
7858,zhongzhuang,397,2016-10-21,14,63.6,0.4148
7859,zhongzhuang,397,2016-10-24,4,6.4,0.07
7860,zhongzhuang,397,2016-10-25,8,24.0,0.156798
7861,zhongzhuang,397,2016-11-02,2,2.0,0.0282
7862,zhongzhuang,397,2016-11-04,3,9.0,0.12
7863,zhongzhuang,397,2016-11-05,6,10.0,0.1138
7864,zhongzhuang,397,2016-11-07,32,248.0,1.3584
7865,zhongzhuang,397,2016-11-13,18,124.0,1.7232
7866,zhongzhuang,397,2016-11-15,8,14.0,0.0824
7867,zhongzhuang,397,2016-11-16,24,199.0,0.8082
7868,zhongzhuang,397,2016-11-19,2,1.0,0.029
7869,zhongzhuang,397,2016-11-21,2,3.0,0.0112
7870,zhongzhuang,397,2016-11-24,4,6.0,0.0308
7871,zhongzhuang,397,2016-11-25,2,28.0,0.26
7872,zhongzhuang,397,2016-11-28,6,78.0,0.0974
7873,zhongzhuang,397,2016-11-30,16,40.0,0.1858
7874,zhongzhuang,397,2016-12-02,30,38.9,0.292598
7875,zhongzhuang,397,2016-12-05,20,178.0,0.755
7876,zhongzhuang,397,2016-12-10,8,50.92,0.2506
7877,zhongzhuang,397,2016-12-11,8,46.0,0.1338
7878,zhongzhuang,397,2016-12-17,22,332.56,0.7328
7879,zhongzhuang,397,2016-12-19,2,35.0,0.1866
7880,zhongzhuang,397,2016-12-21,20,178.0,1.2338
7881,zhongzhuang,397,2016-12-24,14,142.0,1.0822
7882,zhongzhuang,397,2016-12-26,48,256.0,0.9282
7883,zhongzhuang,397,2016-12-27,4,36.0,0.2572
7884,zhongzhuang,397,2016-12-30,20,258.0,2.5474
7885,zhongzhuang,397,2016-12-31,4,30.0,0.2644
7886,zhongzhuang,397,2017-01-02,20,320.0,1.2074
7887,zhongzhuang,397,2017-01-04,6,34.0,0.415
7888,zhongzhuang,397,2017-01-05,52,738.0,3.0288
7889,zhongzhuang,397,2017-01-06,14,450.0,3.4
7890,zhongzhuang,397,2017-01-09,30,210.0,1.5562
7891,zhongzhuang,397,2017-01-10,34,408.0,1.39
7892,zhongzhuang,397,2017-01-12,3,3.0,0.0204
7893,zhongzhuang,397,2017-01-13,3,13.5,0.0432
7894,zhongzhuang,397,2017-01-14,4,18.0,0.2198
7895,zhongzhuang,397,2017-01-16,48,734.0,4.9232
7896,zhongzhuang,397,2017-01-17,44,664.0,4.97
7897,zhongzhuang,397,2017-01-19,62,869.6,4.6972
7898,zhongzhuang,397,2017-01-20,2,4.0,0.0282
7899,zhongzhuang,397,2017-01-22,4,17.0,0.0532
7900,zhongzhuang,397,2017-01-23,14,334.0,1.4606
7901,zhongzhuang,397,2017-02-05,24,388.0,1.8294
7902,zhongzhuang,397,2017-02-07,2,20.0,0.0732
7903,zhongzhuang,397,2017-02-08,4,26.0,0.1378
7904,zhongzhuang,397,2017-02-10,8,28.0,0.196
7905,zhongzhuang,397,2017-02-11,4,20.0,0.02
7906,zhongzhuang,397,2017-02-13,12,48.0,0.2234
7907,zhongzhuang,397,2017-02-14,8,68.0,0.5588
7908,zhongzhuang,397,2017-02-17,24,185.92,0.4416
7909,zhongzhuang,397,2017-02-20,32,172.4,1.855
7910,zhongzhuang,397,2017-02-22,2,9.68,0.04
7911,zhongzhuang,397,2017-02-23,4,16.0,0.1576
7912,zhongzhuang,397,2017-02-24,10,14.0,0.14
7913,zhongzhuang,397,2017-02-26,18,152.0,0.9028
7914,zhongzhuang,397,2017-02-27,70,517.0,3.2914
7915,zhongzhuang,397,2017-03-01,54,377.0,2.796
7916,zhongzhuang,397,2017-03-03,104,1101.76,7.049
7917,zhongzhuang,397,2017-03-04,6,527.0,3.3828
7918,zhongzhuang,397,2017-03-06,54,537.0,1.7732
7919,zhongzhuang,397,2017-03-07,94,492.0,2.9468
7920,zhongzhuang,397,2017-03-08,10,28.0,0.5234
7921,zhongzhuang,397,2017-03-09,78,562.9,3.478
7922,zhongzhuang,397,2017-03-11,12,32.0,0.244
7923,zhongzhuang,397,2017-03-13,34,415.0,3.9018
7924,zhongzhuang,397,2017-03-16,4,34.0,0.259
7925,zhongzhuang,397,2017-03-18,22,89.14,0.5166
7926,zhongzhuang,397,2017-03-20,78,160.0,0.7788
7927,zhongzhuang,397,2017-03-21,28,154.0,1.2682
7928,zhongzhuang,397,2017-03-24,12,153.0,1.371
7929,zhongzhuang,397,2017-03-25,38,238.5,1.89
7930,zhongzhuang,397,2017-03-27,46,422.0,4.3246
7931,zhongzhuang,397,2017-03-28,14,91.5,0.3286
7932,zhongzhuang,397,2017-03-31,8,77.4,1.1226
7933,zhongzhuang,397,2017-04-03,6,20.0,0.125
7934,zhongzhuang,397,2017-04-04,4,24.0,0.0826
7935,zhongzhuang,397,2017-04-05,4,22.0,0.2408
7936,zhongzhuang,397,2017-04-07,22,194.0,1.0954
7937,zhongzhuang,397,2017-04-09,4,16.0,0.136
7938,zhongzhuang,397,2017-04-11,106,514.4,4.9602
7939,zhongzhuang,397,2017-04-12,8,83.0,0.2866
7940,zhongzhuang,397,2017-04-13,4,14.0,0.0296
7941,zhongzhuang,397,2017-04-15,2,20.0,0.0696
7942,zhongzhuang,397,2017-04-17,26,261.0,0.6898
7943,zhongzhuang,397,2017-04-18,106,579.406,4.527598
7944,zhongzhuang,397,2017-04-21,4,17.0,0.0718
7945,zhongzhuang,397,2017-04-22,12,95.384,1.010798
7946,zhongzhuang,397,2017-04-24,26,352.0,2.1306
7947,zhongzhuang,397,2017-04-25,50,754.48,2.5968
7948,zhongzhuang,397,2017-04-26,8,138.0,0.9736
7949,zhongzhuang,397,2017-04-27,3,12.0,0.2074
7950,zhongzhuang,397,2017-04-29,18,270.0,2.4
7951,zhongzhuang,397,2017-05-02,68,964.0,5.1512
7952,zhongzhuang,397,2017-05-03,26,253.5,3.8228
7953,zhongzhuang,397,2017-05-04,42,442.0,1.5504
7954,zhongzhuang,397,2017-05-05,16,137.0,0.9572
7955,zhongzhuang,397,2017-05-06,2,2.0,0.02
7956,zhongzhuang,397,2017-05-09,16,100.6,1.3982
7957,zhongzhuang,397,2017-05-13,132,2033.4,7.0688
7958,zhongzhuang,397,2017-05-15,12,50.0,0.1702
7959,zhongzhuang,397,2017-05-16,30,178.0,1.3134
7960,zhongzhuang,397,2017-05-17,2,4.0,0.0154
7961,zhongzhuang,397,2017-05-18,22,117.2,1.0
7962,zhongzhuang,397,2017-05-22,160,1555.6,11.3802
7963,zhongzhuang,397,2017-05-24,6,58.2,0.0892
7964,zhongzhuang,423,2015-05-21,14,113.5,1.2051
7965,zhongzhuang,423,2015-05-22,19,340.0,1.9243
7966,zhongzhuang,423,2015-05-24,1,20.0,0.2621
7967,zhongzhuang,423,2015-05-25,9,135.0,1.3
7968,zhongzhuang,423,2015-05-26,102,753.0,4.5282
7969,zhongzhuang,423,2015-05-27,243,1827.5,9.4678
7970,zhongzhuang,423,2015-05-28,7,288.0,1.9725
7971,zhongzhuang,423,2015-05-30,33,665.0,3.1747
7972,zhongzhuang,423,2015-05-31,77,1636.0,7.9644
7973,zhongzhuang,423,2015-06-02,11,194.0,1.911
7974,zhongzhuang,423,2015-06-04,4,15.0,0.0864
7975,zhongzhuang,423,2015-06-06,113,207.2,1.268
7976,zhongzhuang,423,2015-06-08,5,59.0,0.2914
7977,zhongzhuang,423,2015-06-11,1,2.48,0.022
7978,zhongzhuang,423,2015-06-13,17,167.21,1.2645
7979,zhongzhuang,423,2015-06-14,1,4.0,0.062
7980,zhongzhuang,423,2015-06-19,35,135.78,0.7807
7981,zhongzhuang,423,2015-06-20,776,6730.0,25.3705
7982,zhongzhuang,423,2015-06-23,5,15.9,0.0716
7983,zhongzhuang,423,2015-06-25,4,48.0,0.5287
7984,zhongzhuang,423,2015-06-26,2,13.55,0.0929
7985,zhongzhuang,423,2015-06-27,14,212.0,1.3102
7986,zhongzhuang,423,2015-06-28,1,2.64,0.029
7987,zhongzhuang,423,2015-07-01,1,2.0,0.0244
7988,zhongzhuang,423,2015-07-02,18,163.0,1.0088
7989,zhongzhuang,423,2015-07-03,9,40.0,0.4346
7990,zhongzhuang,423,2015-07-04,1,4.0,0.03
7991,zhongzhuang,423,2015-07-06,9,158.06,1.6241
7992,zhongzhuang,423,2015-07-07,12,130.0,1.392
7993,zhongzhuang,423,2015-07-08,1,1.0,0.004
7994,zhongzhuang,423,2015-07-09,1,0.28,0.005
7995,zhongzhuang,423,2015-07-15,8,189.0,1.632
7996,zhongzhuang,423,2015-07-16,10,47.0,0.2801
7997,zhongzhuang,423,2015-07-17,7,51.58,0.5074
7998,zhongzhuang,423,2015-07-19,1,3.5,0.081
7999,zhongzhuang,423,2015-07-24,6,60.0,0.51
8000,zhongzhuang,423,2015-07-26,3,26.0,0.0976
8001,zhongzhuang,423,2015-07-27,4,30.0,0.3062
8002,zhongzhuang,423,2015-07-28,22,261.0,2.9656
8003,zhongzhuang,423,2015-07-30,23,108.0,0.8974
8004,zhongzhuang,423,2015-08-01,10,70.41,0.6668
8005,zhongzhuang,423,2015-08-03,77,451.96,3.6849
8006,zhongzhuang,423,2015-08-04,29,218.0,2.1744
8007,zhongzhuang,423,2015-08-05,111,902.5,4.5154
8008,zhongzhuang,423,2015-08-06,106,793.925,4.7763
8009,zhongzhuang,423,2015-08-07,15,248.9,1.118
8010,zhongzhuang,423,2015-08-08,26,210.0,1.0896
8011,zhongzhuang,423,2015-08-09,22,182.0,1.8466
8012,zhongzhuang,423,2015-08-10,80,414.0,2.9686
8013,zhongzhuang,423,2015-08-11,1,2.0,0.02
8014,zhongzhuang,423,2015-08-14,62,286.4,2.7922
8015,zhongzhuang,423,2015-08-15,9,148.5,1.1797
8016,zhongzhuang,423,2015-08-16,11,88.5,0.5386
8017,zhongzhuang,423,2015-08-17,12,127.0,1.1426
8018,zhongzhuang,423,2015-08-19,90,291.0,2.0882
8019,zhongzhuang,423,2015-08-20,5,54.0,0.455
8020,zhongzhuang,423,2015-08-21,21,227.62,1.7856
8021,zhongzhuang,423,2015-08-22,19,291.0,1.8226
8022,zhongzhuang,423,2015-08-24,3,44.5,0.3656
8023,zhongzhuang,423,2015-08-25,4,40.0,0.46
8024,zhongzhuang,423,2015-08-26,22,279.64,1.2986
8025,zhongzhuang,423,2015-08-27,2,12.0,0.1452
8026,zhongzhuang,423,2015-08-28,7,36.0,0.6099
8027,zhongzhuang,423,2015-08-29,42,424.55,3.0172
8028,zhongzhuang,423,2015-08-30,12,71.5,0.4754
8029,zhongzhuang,423,2015-08-31,178,1683.5,9.9534
8030,zhongzhuang,423,2015-09-02,16,270.5,1.9669
8031,zhongzhuang,423,2015-09-03,12,167.0,1.197399
8032,zhongzhuang,423,2015-09-04,26,240.5,1.4282
8033,zhongzhuang,423,2015-09-06,2,14.0,0.0875
8034,zhongzhuang,423,2015-09-08,75,801.94,6.6389
8035,zhongzhuang,423,2015-09-09,2,11.0,0.0554
8036,zhongzhuang,423,2015-09-10,4,26.0,0.3888
8037,zhongzhuang,423,2015-09-11,15,225.0,1.1754
8038,zhongzhuang,423,2015-09-12,104,1132.0,9.1491
8039,zhongzhuang,423,2015-09-14,16,206.1,1.7301
8040,zhongzhuang,423,2015-09-15,1,9.0,0.1487
8041,zhongzhuang,423,2015-09-17,15,179.0,0.9
8042,zhongzhuang,423,2015-09-18,35,370.54,2.578499
8043,zhongzhuang,423,2015-09-19,10,36.0,0.300999
8044,zhongzhuang,423,2015-09-20,1,5.0,0.096
8045,zhongzhuang,423,2015-09-21,3,9.0,0.1568
8046,zhongzhuang,423,2015-09-22,3,6.5,0.0875
8047,zhongzhuang,423,2015-09-23,3,19.0,0.2878
8048,zhongzhuang,423,2015-09-24,5,32.0,0.2714
8049,zhongzhuang,423,2015-09-25,7,35.0,0.2735
8050,zhongzhuang,423,2015-09-26,3,37.0,0.3222
8051,zhongzhuang,423,2015-09-27,94,975.0,3.3078
8052,zhongzhuang,423,2015-09-28,1585,15503.21,51.4631
8053,zhongzhuang,423,2015-09-29,2,16.0,0.1798
8054,zhongzhuang,423,2015-09-30,7,35.0,0.498
8055,zhongzhuang,423,2015-10-03,56,264.6,1.518
8056,zhongzhuang,423,2015-10-06,5,9.0,0.179
8057,zhongzhuang,423,2015-10-07,1,2.0,0.0105
8058,zhongzhuang,423,2015-10-08,1,14.0,0.0255
8059,zhongzhuang,423,2015-10-09,4,12.5,0.1944
8060,zhongzhuang,423,2015-10-10,8,61.0,0.76
8061,zhongzhuang,423,2015-10-11,8,95.0,0.5296
8062,zhongzhuang,423,2015-10-12,28,179.19,1.4518
8063,zhongzhuang,423,2015-10-14,29,151.0,0.9506
8064,zhongzhuang,423,2015-10-15,27,157.0,1.1099
8065,zhongzhuang,423,2015-10-16,3,4.62,0.038599
8066,zhongzhuang,423,2015-10-17,47,392.0,2.5574
8067,zhongzhuang,423,2015-10-18,4,8.1,0.1209
8068,zhongzhuang,423,2015-10-19,3,7.0,0.1236
8069,zhongzhuang,423,2015-10-21,8,114.0,0.76
8070,zhongzhuang,423,2015-10-22,12,213.0,1.0538
8071,zhongzhuang,423,2015-10-24,54,477.0,2.6143
8072,zhongzhuang,423,2015-10-25,13,158.0,0.8859
8073,zhongzhuang,423,2015-10-26,14,218.97,0.907499
8074,zhongzhuang,423,2015-10-27,10,44.0,0.4142
8075,zhongzhuang,423,2015-10-29,16,86.6,0.879
8076,zhongzhuang,423,2015-10-30,52,312.5,3.987
8077,zhongzhuang,423,2015-10-31,7,20.0,0.2333
8078,zhongzhuang,423,2015-11-01,7,42.0,0.8149
8079,zhongzhuang,423,2015-11-02,5,101.0,0.9152
8080,zhongzhuang,423,2015-11-03,197,847.0,5.6034
8081,zhongzhuang,423,2015-11-04,1,3.1,0.018
8082,zhongzhuang,423,2015-11-05,4,14.0,0.1604
8083,zhongzhuang,423,2015-11-06,63,442.0,2.378
8084,zhongzhuang,423,2015-11-07,5,62.0,0.4629
8085,zhongzhuang,423,2015-11-08,7,59.82,0.4711
8086,zhongzhuang,423,2015-11-09,38,359.0,4.4395
8087,zhongzhuang,423,2015-11-10,4,35.5,0.1603
8088,zhongzhuang,423,2015-11-11,63,688.78,4.2413
8089,zhongzhuang,423,2015-11-12,1,5.0,0.04
8090,zhongzhuang,423,2015-11-13,26,127.5,0.7785
8091,zhongzhuang,423,2015-11-14,23,78.0,0.4309
8092,zhongzhuang,423,2015-11-16,44,279.0,2.4071
8093,zhongzhuang,423,2015-11-17,86,1719.34,8.5045
8094,zhongzhuang,423,2015-11-18,3,56.0,0.302599
8095,zhongzhuang,423,2015-11-19,43,721.51,3.3962
8096,zhongzhuang,423,2015-11-21,4,22.9,0.1799
8097,zhongzhuang,423,2015-11-22,5,14.0,0.274
8098,zhongzhuang,423,2015-11-25,5,81.0,0.6145
8099,zhongzhuang,423,2015-11-26,41,380.96,2.1808
8100,zhongzhuang,423,2015-11-27,27,233.89,1.7982
8101,zhongzhuang,423,2015-11-28,26,403.0,2.2379
8102,zhongzhuang,423,2015-11-29,1,2.5,0.0392
8103,zhongzhuang,423,2015-11-30,13,168.0,1.61
8104,zhongzhuang,423,2015-12-02,53,687.26,3.2146
8105,zhongzhuang,423,2015-12-03,19,255.0,1.7131
8106,zhongzhuang,423,2015-12-04,12,88.0,0.6469
8107,zhongzhuang,423,2015-12-05,102,1695.79,8.0492
8108,zhongzhuang,423,2015-12-06,8,67.5,0.3335
8109,zhongzhuang,423,2015-12-07,27,164.5,1.4942
8110,zhongzhuang,423,2015-12-08,13,70.5,0.5906
8111,zhongzhuang,423,2015-12-09,2,18.0,0.1093
8112,zhongzhuang,423,2015-12-10,83,819.099,4.5226
8113,zhongzhuang,423,2015-12-11,3,7.0,0.1217
8114,zhongzhuang,423,2015-12-12,61,525.5,3.248
8115,zhongzhuang,423,2015-12-13,6,45.0,0.2753
8116,zhongzhuang,423,2015-12-14,5,34.0,0.354
8117,zhongzhuang,423,2015-12-15,10,107.0,0.713999
8118,zhongzhuang,423,2015-12-16,8,59.5,0.2344
8119,zhongzhuang,423,2015-12-17,125,1732.2,8.3917
8120,zhongzhuang,423,2015-12-18,18,119.5,1.4014
8121,zhongzhuang,423,2015-12-19,13,57.0,0.4047
8122,zhongzhuang,423,2015-12-20,7,51.0,0.4484
8123,zhongzhuang,423,2015-12-21,3,14.0,0.1052
8124,zhongzhuang,423,2015-12-22,3,45.0,0.6233
8125,zhongzhuang,423,2015-12-23,22,238.0,1.8731
8126,zhongzhuang,423,2015-12-24,56,568.0,3.5308
8127,zhongzhuang,423,2015-12-25,32,572.3,2.4953
8128,zhongzhuang,423,2015-12-26,27,400.5,3.3242
8129,zhongzhuang,423,2015-12-27,124,1257.0,9.2932
8130,zhongzhuang,423,2015-12-28,2,2.5,0.0264
8131,zhongzhuang,423,2015-12-29,127,1938.0,12.641
8132,zhongzhuang,423,2015-12-30,10,126.5,0.7644
8133,zhongzhuang,423,2015-12-31,6,21.5,0.3499
8134,zhongzhuang,423,2016-01-01,2,5.0,0.0942
8135,zhongzhuang,423,2016-01-02,25,151.37,0.920899
8136,zhongzhuang,423,2016-01-03,18,252.34,1.048
8137,zhongzhuang,423,2016-01-04,14,109.0,1.0603
8138,zhongzhuang,423,2016-01-05,6,54.0,0.4384
8139,zhongzhuang,423,2016-01-06,5,21.5,0.2431
8140,zhongzhuang,423,2016-01-07,18,85.5,1.1235
8141,zhongzhuang,423,2016-01-08,17,135.74,0.8411
8142,zhongzhuang,423,2016-01-09,5,28.0,0.2357
8143,zhongzhuang,423,2016-01-10,8,78.6,0.7101
8144,zhongzhuang,423,2016-01-12,25,247.0,1.3763
8145,zhongzhuang,423,2016-01-13,53,557.64,3.7888
8146,zhongzhuang,423,2016-01-14,4,59.5,0.3276
8147,zhongzhuang,423,2016-01-15,28,329.86,3.4716
8148,zhongzhuang,423,2016-01-16,42,630.0,3.2878
8149,zhongzhuang,423,2016-01-17,41,542.0,4.277
8150,zhongzhuang,423,2016-01-18,32,593.5,3.2493
8151,zhongzhuang,423,2016-01-19,38,624.0,3.6192
8152,zhongzhuang,423,2016-01-20,29,125.0,0.9448
8153,zhongzhuang,423,2016-01-21,16,24.04,0.4442
8154,zhongzhuang,423,2016-01-22,5,32.1,0.3191
8155,zhongzhuang,423,2016-01-23,12,284.5,1.1681
8156,zhongzhuang,423,2016-01-24,6,26.0,0.394
8157,zhongzhuang,423,2016-01-25,42,632.0,5.82
8158,zhongzhuang,423,2016-01-26,15,209.0,1.7727
8159,zhongzhuang,423,2016-01-28,24,187.3,1.2223
8160,zhongzhuang,423,2016-01-29,16,141.5,1.035
8161,zhongzhuang,423,2016-01-30,6,38.86,0.4069
8162,zhongzhuang,423,2016-01-31,7,46.0,0.329
8163,zhongzhuang,423,2016-02-01,10,108.5,0.7035
8164,zhongzhuang,423,2016-02-02,14,392.01,1.9265
8165,zhongzhuang,423,2016-02-03,16,122.8,1.462
8166,zhongzhuang,423,2016-02-04,20,190.5,1.1724
8167,zhongzhuang,423,2016-02-05,6,34.0,0.1946
8168,zhongzhuang,423,2016-02-15,2,5.0,0.0438
8169,zhongzhuang,423,2016-02-19,45,360.0,2.3801
8170,zhongzhuang,423,2016-02-20,4,5.0,0.0648
8171,zhongzhuang,423,2016-02-21,6,52.0,0.5603
8172,zhongzhuang,423,2016-02-22,13,76.0,0.9743
8173,zhongzhuang,423,2016-02-23,26,204.0,1.8326
8174,zhongzhuang,423,2016-02-24,30,409.5,2.5227
8175,zhongzhuang,423,2016-02-25,58,243.06,2.4907
8176,zhongzhuang,423,2016-02-26,1801,10943.0,71.4
8177,zhongzhuang,423,2016-02-27,61,346.8,2.8369
8178,zhongzhuang,423,2016-02-28,3006,23440.34,91.2795
8179,zhongzhuang,423,2016-02-29,32,266.5,2.0243
8180,zhongzhuang,423,2016-03-01,12,30.0,0.285
8181,zhongzhuang,423,2016-03-02,88,374.0,2.515
8182,zhongzhuang,423,2016-03-03,1,16.5,0.1
8183,zhongzhuang,423,2016-03-04,33,286.34,1.7412
8184,zhongzhuang,423,2016-03-05,4,19.5,0.1048
8185,zhongzhuang,423,2016-03-06,6,40.0,0.3032
8186,zhongzhuang,423,2016-03-07,129,1656.5,4.1569
8187,zhongzhuang,423,2016-03-08,13,116.0,0.8436
8188,zhongzhuang,423,2016-03-09,29,304.5,2.1144
8189,zhongzhuang,423,2016-03-10,303,4305.51,10.741
8190,zhongzhuang,423,2016-03-11,236,2928.871,9.0522
8191,zhongzhuang,423,2016-03-12,269,3965.5,9.0196
8192,zhongzhuang,423,2016-03-13,31,492.6,3.1484
8193,zhongzhuang,423,2016-03-14,47,444.5,1.8392
8194,zhongzhuang,423,2016-03-15,91,2159.54,13.588799
8195,zhongzhuang,423,2016-03-16,311,2132.1,12.4911
8196,zhongzhuang,423,2016-03-17,91,703.0,3.6885
8197,zhongzhuang,423,2016-03-18,102,996.44,5.6547
8198,zhongzhuang,423,2016-03-19,40,342.5,3.0996
8199,zhongzhuang,423,2016-03-20,12,97.5,0.8937
8200,zhongzhuang,423,2016-03-21,305,905.6,9.439999
8201,zhongzhuang,423,2016-03-22,1,1.0,0.0128
8202,zhongzhuang,423,2016-03-23,240,917.0,7.3789
8203,zhongzhuang,423,2016-03-24,246,1351.481,9.792199
8204,zhongzhuang,423,2016-03-25,13,97.3,0.9009
8205,zhongzhuang,423,2016-03-26,241,949.97,8.7645
8206,zhongzhuang,423,2016-03-27,5,23.0,0.2116
8207,zhongzhuang,423,2016-03-28,668,6946.5,55.152599
8208,zhongzhuang,423,2016-03-29,6,52.5,0.394
8209,zhongzhuang,423,2016-03-30,427,5243.7,41.2915
8210,zhongzhuang,423,2016-03-31,631,4657.69,42.0452
8211,zhongzhuang,423,2016-04-01,12,70.5,0.477
8212,zhongzhuang,423,2016-04-02,42,369.0,1.1757
8213,zhongzhuang,423,2016-04-03,60,597.4,4.5828
8214,zhongzhuang,423,2016-04-04,20,261.94,3.3201
8215,zhongzhuang,423,2016-04-05,14,120.0,1.6843
8216,zhongzhuang,423,2016-04-06,95,1968.0,10.7459
8217,zhongzhuang,423,2016-04-07,88,1302.5,2.6772
8218,zhongzhuang,423,2016-04-08,8,81.8,0.9218
8219,zhongzhuang,423,2016-04-09,104,1414.2,2.4169
8220,zhongzhuang,423,2016-04-10,11,117.27,1.3197
8221,zhongzhuang,423,2016-04-11,11,146.5,0.9118
8222,zhongzhuang,423,2016-04-12,22,136.5,0.4478
8223,zhongzhuang,423,2016-04-13,40,453.26,2.1272
8224,zhongzhuang,423,2016-04-14,22,204.5,1.6523
8225,zhongzhuang,423,2016-04-15,14,71.5,0.7489
8226,zhongzhuang,423,2016-04-16,14,136.0,1.595199
8227,zhongzhuang,423,2016-04-17,99,804.2,6.0167
8228,zhongzhuang,423,2016-04-18,25,210.85,0.9507
8229,zhongzhuang,423,2016-04-19,3,30.0,0.0737
8230,zhongzhuang,423,2016-04-20,7,31.7,0.2306
8231,zhongzhuang,423,2016-04-21,35,242.1,1.4693
8232,zhongzhuang,423,2016-04-22,7,41.0,0.2052
8233,zhongzhuang,423,2016-04-23,53,547.5,4.9639
8234,zhongzhuang,423,2016-04-24,15,82.5,0.5491
8235,zhongzhuang,423,2016-04-25,11,74.0,0.7483
8236,zhongzhuang,423,2016-04-26,34,319.0,2.385
8237,zhongzhuang,423,2016-04-27,35,407.3,2.2792
8238,zhongzhuang,423,2016-04-28,40,252.125,2.0874
8239,zhongzhuang,423,2016-04-29,13,130.0,0.7468
8240,zhongzhuang,423,2016-04-30,10,34.66,0.4014
8241,zhongzhuang,423,2016-05-01,318,6035.93,41.6573
8242,zhongzhuang,423,2016-05-02,21,321.0,1.7444
8243,zhongzhuang,423,2016-05-03,287,4427.5,31.0663
8244,zhongzhuang,423,2016-05-04,15,65.0,0.6434
8245,zhongzhuang,423,2016-05-05,15,141.0,1.2295
8246,zhongzhuang,423,2016-05-06,88,2108.1,17.0152
8247,zhongzhuang,423,2016-05-07,44,381.27,2.5748
8248,zhongzhuang,423,2016-05-08,63,947.84,4.8921
8249,zhongzhuang,423,2016-05-09,69,1134.8,6.3614
8250,zhongzhuang,423,2016-05-10,16,117.5,1.2133
8251,zhongzhuang,423,2016-05-11,40,406.66,2.5326
8252,zhongzhuang,423,2016-05-12,11,74.23,0.7474
8253,zhongzhuang,423,2016-05-13,2017,11926.14,79.1124
8254,zhongzhuang,423,2016-05-14,1238,9403.94,73.6213
8255,zhongzhuang,423,2016-05-15,2152,13325.5,96.3523
8256,zhongzhuang,423,2016-05-16,1859,11780.4,83.7103
8257,zhongzhuang,423,2016-05-17,1069,6731.91,52.7065
8258,zhongzhuang,423,2016-05-18,1770,10421.78,89.8633
8259,zhongzhuang,423,2016-05-19,80,490.122,2.830599
8260,zhongzhuang,423,2016-05-20,441,5170.1,16.561099
8261,zhongzhuang,423,2016-05-21,53,460.1,3.0831
8262,zhongzhuang,423,2016-05-22,544,7715.84,24.4293
8263,zhongzhuang,423,2016-05-23,23,112.4,1.3807
8264,zhongzhuang,423,2016-05-24,2000,10501.96,75.6705
8265,zhongzhuang,423,2016-05-25,162,1486.5,6.6507
8266,zhongzhuang,423,2016-05-26,75,296.61,1.8382
8267,zhongzhuang,423,2016-05-27,311,3519.63,18.1104
8268,zhongzhuang,423,2016-05-28,56,374.6,2.919
8269,zhongzhuang,423,2016-05-29,3,18.0,0.1452
8270,zhongzhuang,423,2016-05-30,325,4923.17,31.5575
8271,zhongzhuang,423,2016-05-31,129,1177.56,7.991299
8272,zhongzhuang,423,2016-06-01,114,988.5,6.166399
8273,zhongzhuang,423,2016-06-02,20,266.4,0.5837
8274,zhongzhuang,423,2016-06-03,247,2186.42,8.368
8275,zhongzhuang,423,2016-06-04,172,1278.8,5.9183
8276,zhongzhuang,423,2016-06-05,122,1174.07,5.782599
8277,zhongzhuang,423,2016-06-06,67,644.8,5.059799
8278,zhongzhuang,423,2016-06-07,39,405.2,2.801099
8279,zhongzhuang,423,2016-06-08,5,17.0,0.1563
8280,zhongzhuang,423,2016-06-09,87,1313.2,3.0104
8281,zhongzhuang,423,2016-06-10,44,528.4,1.5954
8282,zhongzhuang,423,2016-06-11,230,1915.076,11.769798
